Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2016-11-21;KIE;9,8;0,5;79,9;1,23;3,1;7,3;12,4
2016-11-22;KIE;9,9;0,0;79,2;1,18;2,4;6,1;13,1
2016-11-23;KIE;7,6;1,4;91,2;1,34;1,4;4,4;10,7
2016-11-24;KIE;2,9;1,4;91,7;3,86;2,1;-1,0;6,7
2016-11-25;KIE;1,1;0,0;98,7;1,48;1,5;-1,7;4,8
2016-11-26;KIE;4,4;0,2;94,3;1,09;4,4;0,0;8,8
2016-11-27;KIE;4,0;1,4;75,1;3,88;4,1;0,3;7,0
2016-11-28;KIE;0,1;1,4;77,1;3,78;4,0;-4,5;3,7
2016-11-29;KIE;-0,1;1,7;87,3;3,40;4,4;-5,0;3,9
2016-11-30;KIE;5,3;4,8;90,4;0,87;5,6;2,0;7,8
2016-12-01;KIE;8,1;0,5;87,7;1,03;8,3;6,9;9,0
2016-12-02;KIE;2,4;1,5;76,1;3,42;3,8;-2,8;7,1
2016-12-03;KIE;-2,0;1,5;96,4;2,34;1,6;-4,5;1,1
2016-12-04;KIE;2,1;1,5;89,8;0,83;2,4;0,3;4,1
2016-12-05;KIE;2,4;1,5;83,9;1,97;2,8;-0,5;4,8
2016-12-06;KIE;4,7;0,0;87,7;0,81;2,7;2,7;6,6
2016-12-07;KIE;4,3;0,3;84,5;0,80;4,6;1,8;7,7
2016-12-08;KIE;7,8;3,2;89,9;0,79;6,8;6,6;8,9
2016-12-09;KIE;8,6;0,8;96,6;0,78;6,1;7,1;10,0
2016-12-10;KIE;9,3;9,2;95,0;0,77;5,5;8,3;10,3
2016-12-11;KIE;7,7;2,6;92,7;1,27;5,2;6,0;9,0
2016-12-12;KIE;4,9;0,4;85,7;1,11;3,4;3,4;8,0
2016-12-13;KIE;5,5;3,7;95,5;0,76;2,2;4,1;6,7
2016-12-14;KIE;4,6;0,0;96,8;0,81;2,1;1,4;6,0
2016-12-15;KIE;0,5;0,0;96,3;0,75;3,8;-0,3;1,5
2016-12-16;KIE;-0,2;1,5;90,7;0,75;2,8;-1,2;1,0
2016-12-17;KIE;1,9;0,4;97,5;0,75;2,7;-0,5;6,2
2016-12-18;KIE;6,4;0,0;89,6;1,14;3,0;4,9;7,9
2016-12-19;KIE;4,8;1,5;83,9;0,74;1,5;3,7;5,7
2016-12-20;KIE;1,5;1,5;90,2;0,74;3,6;-0,1;4,0
2016-12-21;KIE;2,7;0,6;86,6;1,83;4,8;-0,3;5,6
2016-12-22;KIE;4,9;1,1;94,9;0,74;4,2;4,1;5,9
2016-12-23;KIE;6,1;2,6;87,9;0,75;6,0;5,1;7,2
2016-12-24;KIE;5,9;12,0;87,6;1,05;7,6;3,1;7,2
2016-12-25;KIE;8,4;4,1;91,7;0,75;7,5;4,2;10,9
2016-12-26;KIE;7,5;4,6;79,4;2,05;10,1;3,4;10,9
2016-12-27;KIE;7,8;0,0;77,4;1,83;10,1;6,7;8,7
2016-12-28;KIE;6,7;1,5;82,3;2,11;4,4;5,2;8,0
2016-12-29;KIE;2,8;1,5;83,4;2,47;4,1;-0,1;5,4
2016-12-30;KIE;1,1;0,0;92,6;2,40;4,5;-1,0;2,8
2016-12-31;KIE;3,9;0,2;99,0;0,78;6,5;1,5;5,5
2017-01-01;KIE;4,8;4,3;95,6;0,85;5,9;3,4;5,6
2017-01-02;KIE;1,7;1,8;89,1;2,94;4,0;-0,5;4,0
2017-01-03;KIE;5,1;8,0;90,8;0,86;7,9;1,4;7,8
2017-01-04;KIE;3,3;1,3;69,9;2,55;9,5;-0,8;5,7
2017-01-05;KIE;-2,9;0,0;67,5;2,30;5,9;-6,0;0,1
2017-01-06;KIE;-6,0;0,0;74,9;3,61;2,4;-9,1;-3,3
2017-01-07;KIE;-0,9;0,1;89,7;0,90;5,1;-4,3;2,8
2017-01-08;KIE;1,7;0,0;91,8;0,92;2,3;-0,1;3,0
2017-01-09;KIE;1,5;0,1;90,6;1,04;3,5;0,8;2,8
2017-01-10;KIE;2,1;0,1;90,4;1,05;4,2;1,3;2,9
2017-01-11;KIE;4,0;12,7;88,2;1,16;7,0;2,6;6,9
2017-01-12;KIE;3,2;3,3;84,0;2,56;6,5;1,4;5,5
2017-01-13;KIE;1,6;1,0;90,6;3,01;3,2;0,5;3,9
2017-01-14;KIE;1,1;0,0;85,4;3,42;4,6;0,2;3,0
2017-01-15;KIE;-0,2;0,0;82,9;2,97;4,2;-3,5;2,1
2017-01-16;KIE;-2,2;1,4;86,2;4,21;3,2;-4,6;1,6
2017-01-17;KIE;-1,7;1,4;87,9;2,61;2,1;-4,8;1,5
2017-01-18;KIE;-0,7;0,0;85,6;1,08;3,6;-1,8;0,3
2017-01-19;KIE;0,6;0,3;86,1;1,10;3,8;-1,4;1,9
2017-01-20;KIE;2,4;1,4;95,8;1,12;3,0;1,2;3,6
2017-01-21;KIE;4,0;1,4;92,7;1,32;2,4;2,6;6,0
2017-01-22;KIE;1,2;1,4;92,4;1,17;1,7;-0,9;3,3
2017-01-23;KIE;0,4;0,0;92,2;2,09;2,8;-1,1;1,8
2017-01-24;KIE;1,1;1,4;97,1;1,21;3,6;-0,5;2,3
2017-01-25;KIE;-1,5;1,4;97,2;1,24;2,7;-2,5;-0,4
2017-01-26;KIE;-0,4;1,4;90,5;2,48;3,4;-2,5;1,9
2017-01-27;KIE;0,0;1,4;76,0;4,97;3,8;-2,0;3,0
2017-01-28;KIE;-0,2;0,3;74,4;5,19;2,7;-3,1;4,2
2017-01-29;KIE;2,6;2,7;92,1;1,34;3,4;-2,9;4,6
2017-01-30;KIE;2,2;4,9;94,1;1,37;4,1;1,2;3,2
2017-01-31;KIE;2,5;0,0;89,3;1,40;5,2;1,6;3,4
2017-02-01;KIE;1,0;2,3;92,3;1,50;4,0;0,0;1,7
2017-02-02;KIE;1,4;0,0;94,9;1,53;4,2;0,2;3,0
2017-02-03;KIE;1,6;1,1;99,3;1,56;3,6;0,7;2,5
2017-02-04;KIE;4,4;0,0;96,5;1,92;2,5;2,1;6,4
2017-02-05;KIE;2,4;0,2;96,3;1,63;4,6;0,9;4,2
2017-02-06;KIE;1,9;0,1;86,9;2,28;5,8;0,7;3,1
2017-02-07;KIE;0,3;0,5;82,0;1,70;6,2;-1,0;1,4
2017-02-08;KIE;-2,1;0,0;76,9;1,74;5,4;-3,1;-0,9
2017-02-09;KIE;-2,7;2,3;76,8;2,11;4,4;-3,8;-1,5
2017-02-10;KIE;-2,3;2,3;78,9;2,54;6,4;-3,9;-0,7
2017-02-11;KIE;-0,9;0,1;75,4;1,85;7,0;-2,2;0,4
2017-02-12;KIE;-0,5;0,0;80,7;1,89;6,8;-1,7;0,7
2017-02-13;KIE;-1,5;2,3;83,3;7,30;4,7;-3,4;1,1
2017-02-14;KIE;-1,8;2,3;89,2;5,72;3,4;-4,2;2,3
2017-02-15;KIE;1,1;2,3;76,1;7,94;1,9;-4,6;8,6
2017-02-16;KIE;4,4;4,0;89,9;3,72;4,7;0,9;6,3
2017-02-17;KIE;5,1;0,2;93,7;3,10;4,1;3,9;7,3
2017-02-18;KIE;3,7;0,4;91,9;2,13;4,7;2,4;4,9
2017-02-19;KIE;5,1;2,8;93,3;2,18;5,2;3,9;6,1
2017-02-20;KIE;6,9;4,0;94,9;2,22;8,0;5,0;8,4
2017-02-21;KIE;6,1;17,1;84,8;6,03;7,3;3,5;8,5
2017-02-22;KIE;6,7;1,4;85,6;3,94;9,3;5,0;8,8
2017-02-23;KIE;4,9;19,7;89,6;2,35;6,2;2,5;7,5
2017-02-24;KIE;2,7;0,3;79,4;8,33;6,3;0,8;6,5
2017-02-25;KIE;2,6;10,6;91,0;2,65;5,0;0,0;5,5
2017-02-26;KIE;7,1;4,3;94,8;2,49;6,8;5,4;8,7
2017-02-27;KIE;9,6;0,7;77,3;2,54;4,9;7,9;11,0
2017-02-28;KIE;5,1;4,6;79,3;5,63;6,4;2,5;8,8
2017-03-01;KIE;3,8;0,9;87,0;5,53;5,4;1,8;6,7
2017-03-02;KIE;4,7;1,9;87,4;6,25;5,2;2,7;7,7
2017-03-03;KIE;5,8;0,6;77,0;9,76;4,4;3,0;9,7
2017-03-04;KIE;7,0;0,1;78,5;4,67;2,7;4,0;10,9
2017-03-05;KIE;5,9;3,3;88,2;3,84;3,4;3,6;8,9
2017-03-06;KIE;3,3;0,0;91,6;2,77;6,6;1,8;4,6
2017-03-07;KIE;1,2;1,8;83,6;2,82;3,6;0,4;2,1
2017-03-08;KIE;3,7;0,3;83,8;3,62;3,4;0,5;7,0
2017-03-09;KIE;5,6;4,4;92,8;4,16;3,8;3,8;8,7
2017-03-10;KIE;6,3;0,0;82,0;9,11;5,6;3,0;9,9
2017-03-11;KIE;5,0;1,8;88,8;10,29;2,5;1,6;10,0
2017-03-12;KIE;3,9;1,8;79,0;8,23;4,5;1,0;7,9
2017-03-13;KIE;4,1;0,2;79,7;5,93;3,0;1,3;8,2
2017-03-14;KIE;7,5;0,6;89,0;6,96;5,5;3,9;11,8
2017-03-15;KIE;6,8;1,8;79,1;13,49;6,0;3,9;10,9
2017-03-16;KIE;8,6;1,8;77,6;8,86;4,5;3,7;14,2
2017-03-17;KIE;6,5;13,2;83,1;6,84;7,3;4,8;9,2
2017-03-18;KIE;5,2;1,0;81,4;9,45;8,0;0,9;7,9
2017-03-19;KIE;4,1;18,2;94,4;3,42;4,4;-0,3;8,2
2017-03-20;KIE;8,6;13,0;95,1;3,80;5,5;6,0;10,9
2017-03-21;KIE;6,5;0,0;78,1;11,80;6,7;3,3;10,0
2017-03-22;KIE;6,0;1,8;65,3;15,87;3,7;1,2;12,0
2017-03-23;KIE;4,8;1,8;72,5;10,55;3,7;-0,7;9,5
2017-03-24;KIE;5,0;1,8;70,5;16,08;2,0;-2,0;12,3
2017-03-25;KIE;6,1;1,8;82,8;13,08;4,2;1,4;11,5
2017-03-26;KIE;6,2;1,8;86,4;12,54;1,8;1,3;12,2
2017-03-27;KIE;7,0;1,8;82,2;15,37;2,2;0,6;14,9
2017-03-28;KIE;8,8;0,5;71,4;17,06;2,0;0,4;16,9
2017-03-29;KIE;8,5;0,4;89,7;4,72;4,9;5,0;10,8
2017-03-30;KIE;12,2;0,0;83,3;8,20;3,7;7,6;17,8
2017-03-31;KIE;15,3;0,5;68,2;14,46;2,8;9,9;21,6
2017-04-01;KIE;12,3;7,1;80,5;13,69;2,5;8,9;17,0
2017-04-02;KIE;10,2;0,0;85,1;13,88;4,3;7,7;15,4
2017-04-03;KIE;8,2;1,7;74,5;17,53;2,8;2,7;12,4
2017-04-04;KIE;7,9;0,0;75,2;17,95;2,1;1,1;14,5
2017-04-05;KIE;7,2;0,6;78,1;10,74;6,3;2,6;11,6
2017-04-06;KIE;7,1;1,7;77,8;14,10;6,6;2,5;11,4
2017-04-07;KIE;8,8;1,7;87,3;9,49;7,7;7,0;11,7
2017-04-08;KIE;8,7;1,7;80,8;5,55;4,5;4,9;11,9
2017-04-09;KIE;10,2;1,7;74,2;19,76;2,8;1,7;17,6
2017-04-10;KIE;9,0;0,5;72,3;7,79;7,4;5,0;12,0
2017-04-11;KIE;6,8;5,6;75,0;13,27;6,6;3,8;10,6
2017-04-12;KIE;7,8;10,5;91,8;4,51;6,9;6,1;8,9
2017-04-13;KIE;7,4;3,6;80,6;12,31;7,4;5,1;10,9
2017-04-14;KIE;7,8;4,7;83,2;8,45;5,5;5,0;11,1
2017-04-15;KIE;7,1;5,8;82,5;12,45;7,1;3,8;10,0
2017-04-16;KIE;5,4;0,8;82,2;11,03;3,7;2,5;9,0
2017-04-17;KIE;4,5;6,2;83,0;15,74;3,3;0,8;9,0
2017-04-18;KIE;3,7;0,0;69,5;17,02;6,2;0,0;6,8
2017-04-19;KIE;3,1;1,7;67,1;18,70;2,5;-1,9;8,0
2017-04-20;KIE;5,5;0,0;70,8;14,05;3,9;-1,1;9,3
2017-04-21;KIE;9,1;0,7;84,3;6,12;6,9;4,5;13,4
2017-04-22;KIE;6,0;1,6;75,4;17,84;7,4;3,4;9,7
2017-04-23;KIE;5,4;1,7;73,8;16,14;6,3;2,6;9,2
2017-04-24;KIE;6,3;0,3;77,0;7,61;5,7;2,1;10,2
2017-04-25;KIE;3,2;4,7;79,6;14,87;3,1;-0,7;8,5
2017-04-26;KIE;4,4;0,2;77,4;16,92;2,2;-0,7;9,9
2017-04-27;KIE;5,4;1,4;75,9;17,32;3,7;-0,8;10,0
2017-04-28;KIE;6,8;2,9;81,7;8,70;3,5;1,9;10,6
2017-04-29;KIE;5,3;0,2;81,7;17,52;2,9;0,8;9,6
2017-04-30;KIE;8,1;1,7;71,0;24,24;5,7;2,4;12,9
2017-05-01;KIE;9,2;1,7;68,3;21,68;8,3;5,8;13,5
2017-05-02;KIE;9,0;2,7;72,3;19,11;8,5;6,5;12,6
2017-05-03;KIE;9,5;1,7;71,2;19,53;7,8;7,2;13,1
2017-05-04;KIE;9,0;0,0;63,0;10,92;8,8;6,9;11,7
2017-05-05;KIE;8,0;0,4;79,8;5,26;5,8;7,0;9,2
2017-05-06;KIE;9,2;0,0;86,3;11,89;1,9;4,8;12,8
2017-05-07;KIE;11,1;0,0;75,7;23,77;2,9;2,7;18,6
2017-05-08;KIE;8,0;0,0;67,6;20,27;6,6;0,8;11,0
2017-05-09;KIE;6,5;1,7;66,5;19,61;3,7;-0,1;12,0
2017-05-10;KIE;7,7;0,9;83,2;9,93;4,3;5,0;10,8
2017-05-11;KIE;9,8;0,0;76,3;25,51;4,1;3,7;15,2
2017-05-12;KIE;10,9;0,2;81,4;13,79;5,8;8,1;14,7
2017-05-13;KIE;13,5;0,5;85,8;12,69;2,2;8,6;19,7
2017-05-14;KIE;14,6;4,0;73,9;21,93;3,1;8,4;20,2
2017-05-15;KIE;14,6;2,7;69,3;20,46;3,1;11,3;19,3
2017-05-16;KIE;13,9;6,1;88,3;6,61;3,0;11,6;16,1
2017-05-17;KIE;19,5;1,7;73,0;16,84;2,7;14,7;25,3
2017-05-18;KIE;18,5;0,1;74,5;22,66;4,1;12,7;25,2
2017-05-19;KIE;15,4;42,3;88,4;13,27;3,4;11,1;21,0
2017-05-20;KIE;13,1;1,7;77,7;20,30;4,7;7,9;17,8
2017-05-21;KIE;13,7;1,7;70,8;27,13;2,6;6,5;19,9
2017-05-22;KIE;14,5;1,7;70,9;26,04;2,3;6,2;20,0
2017-05-23;KIE;16,1;0,0;68,1;22,22;4,1;10,5;23,9
2017-05-24;KIE;13,6;1,7;70,9;23,66;6,4;10,1;17,8
2017-05-25;KIE;15,1;1,7;77,1;26,19;5,3;9,5;21,0
2017-05-26;KIE;17,0;1,7;75,6;25,26;3,1;11,5;23,4
2017-05-27;KIE;19,6;1,7;67,1;28,94;2,7;10,1;25,7
2017-05-28;KIE;19,0;0,2;68,6;25,22;4,9;14,1;24,3
2017-05-29;KIE;16,2;6,5;85,1;15,64;3,2;13,5;21,4
2017-05-30;KIE;16,9;0,0;87,2;14,54;4,5;14,1;22,7
2017-05-31;KIE;13,8;1,7;71,7;22,55;7,5;8,3;16,9
2017-06-01;KIE;12,9;4,3;69,0;28,71;4,9;6,4;19,0
2017-06-02;KIE;15,0;4,3;63,7;28,71;2,4;4,6;22,0
2017-06-03;KIE;16,3;1,4;77,8;10,02;3,0;13,8;19,7
2017-06-04;KIE;15,2;0,5;81,1;19,45;4,4;10,3;19,0
2017-06-05;KIE;15,6;4,3;64,6;27,20;3,5;9,4;21,2
2017-06-06;KIE;16,3;0,3;73,8;23,37;3,9;12,1;23,5
2017-06-07;KIE;12,0;12,3;82,7;12,17;6,1;11,0;14,5
2017-06-08;KIE;13,6;3,6;87,3;11,33;4,2;11,3;15,6
2017-06-09;KIE;16,1;6,0;83,8;16,11;3,5;11,7;23,2
2017-06-10;KIE;16,0;0,0;77,9;18,97;3,0;10,1;21,2
2017-06-11;KIE;20,3;2,6;69,4;23,53;4,0;14,8;26,1
2017-06-12;KIE;15,4;0,0;79,2;15,16;7,0;13,9;17,5
2017-06-13;KIE;14,4;0,0;78,9;16,12;6,7;11,1;17,8
2017-06-14;KIE;15,7;4,3;76,8;22,40;3,6;10,8;20,6
2017-06-15;KIE;18,0;0,2;74,9;22,48;3,0;9,3;23,9
2017-06-16;KIE;15,3;0,0;76,5;21,48;7,1;12,2;18,3
2017-06-17;KIE;16,3;4,3;74,1;26,86;5,7;11,7;21,0
2017-06-18;KIE;19,4;4,3;78,6;24,31;3,3;13,8;25,6
2017-06-19;KIE;21,1;4,3;74,3;26,94;2,0;13,0;27,1
2017-06-20;KIE;17,1;4,3;70,6;26,46;4,5;10,2;21,5
2017-06-21;KIE;14,8;0,0;69,2;23,95;3,1;8,3;20,3
2017-06-22;KIE;17,3;14,6;82,8;16,66;3,0;9,9;24,8
2017-06-23;KIE;16,5;2,9;86,4;8,97;6,6;15,1;19,4
2017-06-24;KIE;16,1;1,0;85,7;14,05;5,5;13,5;18,8
2017-06-25;KIE;15,4;0,0;77,6;12,02;5,6;12,0;18,6
2017-06-26;KIE;14,2;0,0;71,6;23,39;5,4;9,2;18,7
2017-06-27;KIE;14,1;1,1;70,6;23,09;2,6;7,9;18,8
2017-06-28;KIE;16,8;5,0;81,0;16,38;6,4;13,2;21,3
2017-06-29;KIE;17,3;23,2;91,4;10,16;3,2;15,3;20,7
2017-06-30;KIE;14,7;43,3;96,4;6,48;4,3;13,9;15,5
2017-07-01;KIE;16,2;0,6;86,5;14,38;3,5;13,0;21,0
2017-07-02;KIE;15,0;1,0;77,9;15,07;5,8;10,9;19,3
2017-07-03;KIE;15,4;2,6;78,4;17,77;5,7;10,7;20,7
2017-07-04;KIE;14,3;0,8;72,6;18,66;5,1;9,8;18,4
2017-07-05;KIE;15,1;3,3;73,1;24,42;3,0;9,5;20,5
2017-07-06;KIE;15,3;0,0;71,1;28,48;2,5;7,5;21,1
2017-07-07;KIE;18,4;0,5;81,9;16,51;2,1;14,5;22,8
2017-07-08;KIE;17,3;0,0;77,7;20,93;4,8;10,0;22,0
2017-07-09;KIE;15,4;3,3;69,3;28,47;2,6;7,3;21,4
2017-07-10;KIE;15,6;3,3;85,5;10,90;2,4;11,4;19,3
2017-07-11;KIE;16,6;4,6;85,1;13,13;3,1;12,7;21,6
2017-07-12;KIE;14,2;5,4;85,3;12,74;4,1;11,7;17,3
2017-07-13;KIE;14,1;3,3;69,5;18,29;4,9;9,1;18,4
2017-07-14;KIE;15,0;0,0;72,7;22,42;2,5;8,2;21,3
2017-07-15;KIE;15,8;0,1;79,3;17,14;2,2;11,5;20,9
2017-07-16;KIE;15,6;1,8;88,5;10,62;4,2;10,3;19,1
2017-07-17;KIE;15,1;3,3;77,3;17,30;3,9;9,1;20,1
2017-07-18;KIE;15,8;3,3;76,0;20,23;2,1;9,6;20,9
2017-07-19;KIE;17,9;10,7;77,2;24,73;4,3;10,0;24,2
2017-07-20;KIE;19,4;12,6;89,6;10,58;2,7;16,5;22,9
2017-07-21;KIE;17,8;3,3;72,4;24,21;3,3;12,7;21,7
2017-07-22;KIE;16,9;5,7;88,7;7,91;4,0;12,1;19,5
2017-07-23;KIE;17,5;12,4;86,1;14,26;3,3;12,5;20,9
2017-07-24;KIE;16,4;1,4;84,2;14,52;2,4;11,1;20,5
2017-07-25;KIE;15,8;13,5;92,1;5,80;5,2;14,6;17,1
2017-07-26;KIE;18,0;3,3;78,4;20,25;3,4;13,2;22,9
2017-07-27;KIE;16,6;0,3;83,4;7,95;3,1;11,7;20,9
2017-07-28;KIE;15,7;6,1;82,9;17,99;3,3;11,5;20,6
2017-07-29;KIE;17,2;30,4;82,8;15,03;4,1;13,9;21,4
2017-07-30;KIE;19,1;3,3;84,6;16,36;4,0;13,4;26,0
2017-07-31;KIE;18,3;3,3;75,6;20,38;3,0;13,0;23,7
2017-08-01;KIE;18,0;0,2;81,2;12,34;1,8;13,1;22,8
2017-08-02;KIE;17,6;3,7;78,4;14,63;2,8;12,7;23,1
2017-08-03;KIE;18,2;8,8;83,8;11,17;4,4;16,0;24,2
2017-08-04;KIE;17,4;0,1;76,2;14,07;6,3;15,0;20,7
2017-08-05;KIE;16,9;5,8;73,7;20,06;4,9;12,9;21,5
2017-08-06;KIE;15,3;1,2;76,3;21,15;4,7;10,6;20,2
2017-08-07;KIE;16,8;2,7;71,5;22,71;2,7;9,7;23,6
2017-08-08;KIE;17,8;6,6;75,8;13,29;3,0;11,1;24,3
2017-08-09;KIE;17,7;0,0;77,1;18,73;4,0;13,1;21,8
2017-08-10;KIE;16,5;2,7;79,5;17,86;2,5;11,6;21,8
2017-08-11;KIE;15,1;0,9;84,9;5,04;3,2;12,4;17,3
2017-08-12;KIE;15,1;2,7;91,9;7,13;3,8;13,6;17,2
2017-08-13;KIE;15,2;0,0;76,6;17,94;3,7;8,7;19,6
2017-08-14;KIE;15,0;0,0;73,6;22,45;3,0;6,8;20,9
2017-08-15;KIE;20,5;8,5;73,6;16,42;3,1;15,5;26,8
2017-08-16;KIE;17,6;2,7;78,5;18,15;2,5;11,9;22,6
2017-08-17;KIE;17,3;9,8;87,1;11,42;2,8;11,1;23,3
2017-08-18;KIE;18,0;0,8;88,9;6,19;2,9;15,0;20,4
2017-08-19;KIE;14,8;7,3;83,9;15,74;4,1;11,9;19,1
2017-08-20;KIE;14,1;8,0;88,6;13,73;4,5;11,4;18,1
2017-08-21;KIE;14,7;0,0;82,5;10,06;5,1;10,8;18,2
2017-08-22;KIE;14,3;2,7;78,0;16,59;3,7;9,5;18,9
2017-08-23;KIE;15,0;2,7;79,3;18,77;2,1;8,6;21,5
2017-08-24;KIE;16,5;0,2;75,4;13,95;4,3;13,0;21,7
2017-08-25;KIE;16,0;2,7;81,3;17,10;3,7;10,6;21,4
2017-08-26;KIE;15,9;0,0;82,5;13,29;1,8;8,8;21,4
2017-08-27;KIE;16,2;0,0;81,3;16,10;3,7;11,2;21,2
2017-08-28;KIE;16,1;2,7;80,2;17,15;2,1;9,1;22,3
2017-08-29;KIE;19,6;0,2;72,2;19,33;2,5;13,8;26,0
2017-08-30;KIE;18,5;2,3;91,6;6,55;2,9;15,8;21,7
2017-08-31;KIE;14,9;0,3;90,8;7,88;3,6;9,9;18,0
2017-09-01;KIE;13,7;0,5;82,9;13,60;1,9;9,1;19,0
2017-09-02;KIE;12,9;0,9;83,0;15,66;2,2;7,9;18,5
2017-09-03;KIE;12,6;0,0;81,0;16,62;1,6;6,6;19,3
2017-09-04;KIE;13,1;3,0;77,7;18,74;2,8;6,4;20,0
2017-09-05;KIE;15,6;4,2;77,2;14,27;2,1;6,8;22,7
2017-09-06;KIE;16,2;4,6;90,3;6,82;3,8;12,9;20,2
2017-09-07;KIE;14,6;1,8;80,6;11,70;4,8;11,8;18,9
2017-09-08;KIE;14,1;8,3;92,8;4,38;4,3;12,9;16,3
2017-09-09;KIE;13,5;7,2;92,7;7,88;2,5;10,3;16,0
2017-09-10;KIE;14,1;0,0;79,7;14,74;3,8;9,7;18,8
2017-09-11;KIE;15,1;0,1;72,8;12,39;5,2;12,4;19,1
2017-09-12;KIE;13,9;8,1;82,1;11,36;4,4;10,9;17,6
2017-09-13;KIE;12,3;13,7;85,8;6,26;7,2;10,6;15,5
2017-09-14;KIE;12,1;0,2;84,9;7,11;5,9;10,6;14,3
2017-09-15;KIE;12,3;5,6;82,4;11,64;4,5;9,7;16,1
2017-09-16;KIE;10,7;0,4;92,7;4,18;2,4;8,0;13,0
2017-09-17;KIE;11,5;10,7;87,2;8,92;1,8;7,9;17,0
2017-09-18;KIE;11,0;0,0;85,6;13,20;1,4;6,0;16,5
2017-09-19;KIE;11,1;2,5;89,1;9,36;2,8;6,2;16,8
2017-09-20;KIE;12,8;2,6;92,1;6,41;3,7;11,2;15,7
2017-09-21;KIE;14,2;0,0;87,9;9,37;2,0;11,5;19,1
2017-09-22;KIE;13,4;3,0;86,5;11,30;1,9;9,2;17,5
2017-09-23;KIE;13,1;0,0;85,6;13,07;1,7;9,3;17,6
2017-09-24;KIE;14,5;0,0;92,6;5,84;3,0;12,2;16,9
2017-09-25;KIE;15,1;0,2;87,7;8,15;5,0;13,3;18,0
2017-09-26;KIE;14,4;0,0;89,2;4,17;4,3;12,3;16,7
2017-09-27;KIE;14,9;1,1;88,5;5,94;4,4;12,8;17,6
2017-09-28;KIE;14,0;0,7;89,7;5,42;3,7;12,2;15,9
2017-09-29;KIE;16,3;0,1;85,8;10,33;4,0;13,1;19,9
2017-09-30;KIE;14,4;6,2;88,1;2,88;4,0;12,4;16,2
2017-10-01;KIE;13,7;5,4;81,5;10,87;2,9;11,7;17,6
2017-10-02;KIE;13,3;13,5;85,9;5,53;5,4;11,2;17,3
2017-10-03;KIE;12,3;4,9;85,7;9,77;5,1;10,6;16,2
2017-10-04;KIE;11,4;27,6;87,4;2,70;6,0;9,9;12,7
2017-10-05;KIE;10,1;44,9;90,5;5,76;5,8;7,6;12,3
2017-10-06;KIE;11,7;1,4;82,2;10,25;5,4;9,2;15,2
2017-10-07;KIE;10,9;11,0;93,4;2,57;5,1;9,6;12,9
2017-10-08;KIE;9,4;0,0;80,4;11,29;3,7;3,9;13,3
2017-10-09;KIE;8,6;5,0;87,2;7,06;2,7;3,0;14,3
2017-10-10;KIE;12,3;4,5;93,0;3,93;3,5;9,4;15,2
2017-10-11;KIE;14,0;4,0;90,0;3,70;4,9;12,6;15,3
2017-10-12;KIE;12,9;1,0;79,0;5,70;7,9;11,2;14,3
2017-10-13;KIE;13,0;0,0;87,5;5,25;3,9;8,9;16,1
2017-10-14;KIE;15,7;0,3;92,4;2,26;5,6;15,2;16,2
2017-10-15;KIE;15,5;0,0;88,3;7,54;3,2;12,8;20,2
2017-10-16;KIE;15,3;4,6;89,0;6,35;2,7;12,1;19,4
2017-10-17;KIE;14,0;4,6;82,6;3,42;4,8;11,1;16,5
2017-10-18;KIE;12,3;4,6;88,1;6,48;2,4;9,5;15,9
2017-10-19;KIE;13,4;0,0;88,4;5,31;3,8;11,9;16,3
2017-10-20;KIE;12,7;3,5;93,5;2,37;3,3;11,5;14,3
2017-10-21;KIE;12,1;0,1;91,3;2,37;2,6;11,0;13,4
2017-10-22;KIE;10,2;5,0;92,4;4,52;2,8;8,5;12,1
2017-10-23;KIE;10,7;4,6;95,6;2,32;3,0;9,1;12,5
2017-10-24;KIE;12,0;4,7;95,7;1,86;3,2;10,2;15,5
2017-10-25;KIE;13,9;1,3;88,4;3,26;6,1;10,9;15,5
2017-10-26;KIE;12,1;1,0;85,9;3,91;4,9;10,4;14,3
2017-10-27;KIE;10,7;0,0;80,3;6,03;6,3;9,3;13,1
2017-10-28;KIE;11,0;7,5;84,7;1,77;8,4;9,8;12,3
2017-10-29;KIE;9,0;0,1;68,5;6,69;10,0;5,9;11,2
2017-10-30;KIE;6,0;0,0;70,9;7,10;4,9;2,8;9,7
2017-10-31;KIE;7,7;5,5;92,1;2,28;3,7;4,5;9,9
2017-11-01;KIE;11,8;8,6;93,6;1,56;6,1;9,7;13,3
2017-11-02;KIE;10,4;0,0;86,0;5,02;5,3;8,6;13,1
2017-11-03;KIE;8,5;0,0;90,8;2,33;3,3;6,2;10,3
2017-11-04;KIE;9,4;0,6;87,7;3,24;3,1;7,8;11,6
2017-11-05;KIE;9,0;0,9;91,5;1,43;3,3;4,6;11,9
2017-11-06;KIE;4,8;3,1;88,8;5,71;2,4;0,8;10,2
2017-11-07;KIE;3,4;0,0;91,8;5,73;2,4;-0,8;8,6
2017-11-08;KIE;7,0;3,1;87,0;3,29;3,0;4,5;9,5
2017-11-09;KIE;7,5;2,0;89,3;2,31;3,5;5,5;9,5
